timestamp,x_cnc,y_cnc,z_cnc,timestamp_mag,timestamp_ft,Bx1,By1,Bz1,Bx2,By2,Bz2,Bx3,By3,Bz3,Bx4,By4,Bz4,Bx5,By5,Bz5,tx,ty,tz,fx,fy,fz
5.870748291015625000e+02,1.400000000000000000e+01,1.000000000000000000e+01,-1.599999999999999867e+00,5.870732059478759766e+02,5.870761971473693848e+02,8.546399999999999864e+01,-6.584999999999999432e+01,8.623919999999999675e+01,-5.443800000000000239e+01,-6.587999999999999190e+00,7.895919999999999561e+01,8.190000000000000568e+01,4.851600000000000534e+01,1.020668000000000148e+02,-1.125180000000000007e+02,-8.916000000000001080e+01,8.741079999999999472e+01,8.802600000000001046e+01,-1.127940000000000111e+02,9.275440000000000396e+01,-3.420385205745697377e-01,1.761883234605193110e-02,-1.247856068611145064e-01,-6.342664117255480526e-04,1.680224675685167493e-02,-9.951237463951111417e-01
5.901690952777862549e+02,1.400000000000000000e+01,1.200000000000000000e+01,-1.599999999999999867e+00,5.901714942455291748e+02,5.901685612201690674e+02,8.592600000000000193e+01,-6.369600000000000506e+01,8.652080000000000837e+01,-5.347799999999999443e+01,-6.233999999999999986e+00,8.028639999999998622e+01,8.057999999999999829e+01,4.769400000000000261e+01,1.030816000000000088e+02,-1.117139999999999986e+02,-9.002400000000000091e+01,8.695640000000000214e+01,8.883599999999999852e+01,-1.127760000000000105e+02,9.563880000000000337e+01,-3.663564550876617365e-01,6.624431252479554000e-02,-1.094754579663276689e-01,2.328156138828489999e-03,2.032146584242582391e-02,-9.805535626411439054e-01
5.934664371013641357e+02,1.600000000000000000e+01,4.000000000000000000e+00,-1.599999999999999867e+00,5.934648330211639404e+02,5.934673180580139160e+02,8.740200000000001523e+01,-6.692400000000000659e+01,8.342160000000001219e+01,-5.808000000000000540e+01,-6.365999999999999659e+00,7.624960000000001514e+01,8.503199999999999648e+01,4.777800000000000580e+01,1.031216000000000008e+02,-1.137540000000000191e+02,-8.893800000000000239e+01,8.345120000000000005e+01,9.106199999999999761e+01,-1.135439999999999969e+02,8.766159999999999286e+01,-8.228778743743896396e-01,-5.206485211849212202e-01,-8.063091129064560436e-02,-4.056435704231262096e-02,6.788583025336265842e-02,-8.802333116531372292e-01
5.965611991882324219e+02,1.600000000000000000e+01,6.000000000000000000e+00,-1.599999999999999867e+00,5.965619151592254639e+02,5.965619151592254639e+02,8.602799999999999159e+01,-6.459600000000000364e+01,8.570720000000000027e+01,-5.765400000000000347e+01,-6.612000000000000099e+00,7.662719999999998777e+01,8.227800000000000580e+01,5.105400000000000205e+01,1.040688000000000102e+02,-1.126500000000000057e+02,-8.909399999999999409e+01,8.638479999999999848e+01,9.090600000000000591e+01,-1.138859999999999957e+02,9.072120000000001028e+01,-7.930068206787108664e-01,-1.749181193113327204e-01,-9.471492528915405329e-02,-1.099225766956806252e-02,5.922241970896720969e-02,-9.459612083435058327e-01
5.995530521869659424e+02,1.600000000000000000e+01,8.000000000000000000e+00,-1.599999999999999867e+00,5.995523810386657715e+02,5.995523810386657715e+02,8.583599999999999852e+01,-6.453600000000000136e+01,8.522279999999999234e+01,-5.543999999999999773e+01,-7.320000000000000284e+00,7.906520000000000437e+01,8.178000000000000114e+01,5.199600000000000222e+01,1.040600000000000023e+02,-1.127100000000000080e+02,-8.837399999999999523e+01,8.556159999999999854e+01,8.975399999999999068e+01,-1.128120000000000118e+02,9.304480000000000928e+01,-4.064651525020599454e-01,-6.485099226236343273e-02,-1.053231948614120478e-01,-4.190264521166681827e-03,3.209342032670974704e-02,-8.498719453811645064e-01
6.026484069824218750e+02,1.600000000000000000e+01,1.000000000000000000e+01,-1.599999999999999867e+00,6.026481850147247314e+02,6.026481850147247314e+02,8.695199999999999818e+01,-6.476399999999999579e+01,8.597759999999999536e+01,-5.459400000000000119e+01,-8.118000000000000327e+00,7.679120000000000346e+01,7.941599999999999682e+01,5.107800000000000296e+01,1.023263999999999925e+02,-1.121520000000000152e+02,-9.100200000000000955e+01,8.671320000000000050e+01,8.931000000000000227e+01,-1.132079999999999984e+02,9.363560000000001082e+01,-6.109537720680235928e-01,1.649507850408554188e-01,-1.098395320773124795e-01,1.120299417525529896e-02,4.806478351354599027e-02,-8.280022478103639116e-01
6.056440181732177734e+02,1.600000000000000000e+01,1.200000000000000000e+01,-1.599999999999999867e+00,6.056466240882873535e+02,6.056466240882873535e+02,8.589000000000000057e+01,-6.385200000000000387e+01,8.752559999999999718e+01,-5.290200000000000102e+01,-1.020599999999999952e+01,7.832959999999999923e+01,7.990800000000000125e+01,5.007600000000000051e+01,1.028212000000000046e+02,-1.128120000000000118e+02,-8.950200000000000955e+01,9.117599999999998772e+01,8.815800000000000125e+01,-1.133880000000000052e+02,9.576519999999999300e+01,-8.228876352310180442e-01,3.575230121612548717e-01,-1.061230024695396512e-01,2.483112432062626121e-02,6.498721271753310491e-02,-8.239087319374084339e-01
6.090481021404266357e+02,0.000000000000000000e+00,4.000000000000000000e+00,-1.799999999999999822e+00,6.090459980964660645e+02,6.090490570068359375e+02,7.679399999999999693e+01,-7.228800000000001091e+01,9.946199999999998909e+01,-4.776599999999999824e+01,-4.482000000000000206e+00,9.171840000000000259e+01,7.808400000000000318e+01,4.213799999999999812e+01,1.171860000000000070e+02,-1.206719999999999970e+02,-7.906200000000001182e+01,9.491159999999999286e+01,7.994400000000000261e+01,-1.256460000000000008e+02,9.888120000000000687e+01,9.825009250640869274e-01,-3.772627139091491721e-01,-1.297826260328293069e-01,-3.707332916557788682e-02,-9.672778785228730580e-02,-1.110201427936553964e+00
6.120402920246124268e+02,0.000000000000000000e+00,6.000000000000000000e+00,-1.799999999999999822e+00,6.120414819717407227e+02,6.120414819717407227e+02,7.698600000000000421e+01,-7.137600000000000477e+01,9.909439999999999316e+01,-4.704600000000000648e+01,-6.258000000000000007e+00,9.191079999999999472e+01,7.818600000000000705e+01,4.058399999999999608e+01,1.161599999999999966e+02,-1.230360000000000014e+02,-8.179800000000000182e+01,9.328640000000000043e+01,8.090399999999999636e+01,-1.285320000000000107e+02,9.590040000000000475e+01,5.867541074752806729e-01,3.505943644046783381e-01,-1.276655009388923956e-01,2.558238692581653317e-02,-6.297760769724845831e-02,-1.211638689041137695e+00
6.151451320648193359e+02,0.000000000000000000e+00,8.000000000000000000e+00,-1.799999999999999822e+00,6.151448922157287598e+02,6.151448922157287598e+02,7.689600000000000080e+01,-7.064400000000000546e+01,1.002176000000000045e+02,-4.665000000000000568e+01,-6.156000000000000583e+00,9.215319999999999823e+01,7.895400000000000773e+01,4.174200000000000443e+01,1.162004000000000019e+02,-1.202820000000000107e+02,-8.181600000000000250e+01,9.303480000000000416e+01,7.858200000000000784e+01,-1.297500000000000000e+02,9.506719999999999970e+01,7.495757102966309482e-01,1.420949654579162447e+00,-1.601102095842361628e-01,1.092473590373992942e-01,-7.410515114665031100e-02,-9.841657686233520330e-01
6.182415809631347656e+02,0.000000000000000000e+00,1.000000000000000000e+01,-1.799999999999999822e+00,6.182411582469940186e+02,6.182411582469940186e+02,7.728600000000000136e+01,-7.119599999999999795e+01,9.836840000000000828e+01,-4.627199999999999847e+01,-7.188000000000000611e+00,9.170840000000001169e+01,7.952400000000000091e+01,4.153799999999999670e+01,1.147180000000000035e+02,-1.200600000000000023e+02,-8.389799999999999613e+01,9.290800000000000125e+01,7.819200000000000728e+01,-1.281899999999999977e+02,9.815600000000000591e+01,1.259778591990470820e-01,-3.000192332267761497e-01,-1.121368008852005049e-01,-3.179242163896561085e-02,-1.762478133663535063e-02,-7.657802915573119762e-01
6.213375139236450195e+02,0.000000000000000000e+00,1.200000000000000000e+01,-1.799999999999999822e+00,6.213366250991821289e+02,6.213366250991821289e+02,7.795799999999999841e+01,-7.028399999999999181e+01,9.669320000000000448e+01,-4.460999999999999943e+01,-6.983999999999999986e+00,9.013120000000000687e+01,7.893000000000000682e+01,4.279200000000000159e+01,1.148532000000000011e+02,-1.202399999999999949e+02,-8.425199999999999534e+01,9.353759999999999764e+01,7.828199999999999648e+01,-1.282139999999999986e+02,9.706080000000000041e+01,9.985009479522704012e-01,-2.967762553691863925e-01,-1.228327056765556313e-01,-2.969740986824035908e-02,-9.838527739048004428e-02,-1.212127370834350737e+00
6.245322170257568359e+02,2.000000000000000000e+00,4.000000000000000000e+00,-1.799999999999999822e+00,6.245309250354766846e+02,6.245309250354766846e+02,7.799399999999999977e+01,-7.317000000000000171e+01,9.727360000000000184e+01,-4.987800000000000011e+01,-2.844000000000000306e+00,9.050800000000000978e+01,7.830599999999999739e+01,4.322400000000000375e+01,1.147571999999999974e+02,-1.216440000000000055e+02,-8.129400000000001114e+01,9.261799999999999500e+01,7.782599999999999341e+01,-1.250040000000000049e+02,9.647159999999999513e+01,9.198224210739136542e-01,5.494034636020660445e-01,-1.404363214969635010e-01,3.861954696476459226e-02,-1.009088689088821489e-01,-1.449403986930847044e+00
6.276295542716979980e+02,2.000000000000000000e+00,6.000000000000000000e+00,-1.799999999999999822e+00,6.276311480998992920e+02,6.276311480998992920e+02,7.759199999999999875e+01,-7.219800000000000750e+01,9.768080000000000496e+01,-4.793999999999999773e+01,-3.354000000000000092e+00,9.031480000000000530e+01,7.982400000000001228e+01,4.390200000000000102e+01,1.146111999999999966e+02,-1.211039999999999992e+02,-8.264400000000000546e+01,9.111839999999999407e+01,7.834200000000001296e+01,-1.270559999999999974e+02,9.477720000000000766e+01,1.050837526321411142e+00,2.383925771713256703e-01,-1.419629889726639060e-01,1.322800893336534625e-02,-1.148901709914207508e-01,-1.445477409362792898e+00
6.306200189590454102e+02,2.000000000000000000e+00,8.000000000000000000e+00,-1.799999999999999822e+00,6.306202318668365479e+02,6.306202318668365479e+02,7.640999999999999659e+01,-7.134000000000000341e+01,9.574559999999999604e+01,-4.621800000000000352e+01,-4.211999999999999744e+00,8.948199999999999932e+01,7.908600000000001273e+01,4.188600000000000279e+01,1.140500000000000114e+02,-1.189380000000000024e+02,-8.299800000000000466e+01,9.180520000000001346e+01,7.979399999999999693e+01,-1.277460000000000093e+02,9.693480000000000985e+01,1.439757614135742214e+00,7.056246805191039861e-01,-1.550982689857482999e-01,5.224158823490143017e-02,-1.424422121047973777e-01,-1.459027538299560778e+00
6.336171829700469971e+02,2.000000000000000000e+00,1.000000000000000000e+01,-1.799999999999999822e+00,6.336178910732269287e+02,6.336178910732269287e+02,7.875000000000000000e+01,-7.131000000000000227e+01,9.631560000000000343e+01,-4.562999999999999545e+01,-4.001999999999999780e+00,8.946360000000001378e+01,7.997400000000000375e+01,4.373999999999999488e+01,1.137408000000000072e+02,-1.195500000000000114e+02,-8.302200000000000557e+01,9.113679999999999382e+01,8.047200000000000841e+01,-1.255199999999999960e+02,9.681960000000000832e+01,2.109575467109680247e+00,-8.638011424976865804e-02,-1.223512536287307828e-01,-1.314483622089028352e-02,-1.966571652889251842e-01,-1.364216270446777513e+00
6.367116951942443848e+02,2.000000000000000000e+00,1.200000000000000000e+01,-1.799999999999999822e+00,6.367142379283905029e+02,6.367102980613708496e+02,7.976399999999999579e+01,-7.221600000000000819e+01,9.564760000000001128e+01,-4.429200000000000159e+01,-6.336000000000000298e+00,9.044120000000000914e+01,8.026200000000000045e+01,4.297799999999999443e+01,1.136423999999999950e+02,-1.191359999999999957e+02,-8.557200000000000273e+01,9.162120000000000175e+01,7.938599999999999568e+01,-1.229399999999999977e+02,9.619079999999999586e+01,1.066054654121399103e+00,-4.250909006595611772e-01,-1.232489031553268555e-01,-3.885931879281998014e-02,-1.169439414143562395e-01,-1.536641807556152317e+00
6.400039911270141602e+02,4.000000000000000000e+00,0.000000000000000000e+00,-1.799999999999999822e+00,6.400037691593170166e+02,6.400037691593170166e+02,8.239199999999999591e+01,-7.417799999999999727e+01,9.472920000000000584e+01,-5.352599999999999625e+01,2.339999999999999580e-01,8.676080000000000325e+01,8.101800000000000068e+01,4.201800000000000068e+01,1.152800000000000011e+02,-1.206780000000000115e+02,-8.152200000000000557e+01,9.018760000000000332e+01,7.857599999999999341e+01,-1.211820000000000164e+02,9.553199999999999648e+01,4.814548337459564342e-01,-1.252434840202331312e+00,-1.113156548142433255e-01,-9.709142535924911166e-02,-6.573259592056274192e-02,-1.322095994949340714e+00
6.430950598716735840e+02,4.000000000000000000e+00,2.000000000000000000e+00,-1.799999999999999822e+00,6.430951631069183350e+02,6.430951631069183350e+02,7.984199999999999875e+01,-7.513800000000000523e+01,9.493240000000000123e+01,-5.164799999999999613e+01,1.044000000000000039e+00,8.834919999999999618e+01,8.080199999999999250e+01,4.301400000000000290e+01,1.144463999999999970e+02,-1.219080000000000155e+02,-8.096399999999999864e+01,8.923959999999999582e+01,7.774199999999999022e+01,-1.229219999999999970e+02,9.407040000000000646e+01,2.300898590683936873e-01,-9.678157553076743858e-02,-1.324240848422050809e-01,-1.125430895015597406e-02,-4.697807148098945285e-02,-1.496990537643432706e+00
6.461860799789428711e+02,4.000000000000000000e+00,4.000000000000000000e+00,-1.799999999999999822e+00,6.461833479404449463e+02,6.461858460903167725e+02,7.910399999999999920e+01,-7.353600000000000136e+01,9.634600000000000364e+01,-4.960800000000000409e+01,-1.320000000000000062e-01,8.893999999999999773e+01,8.034600000000000364e+01,4.251600000000000534e+01,1.161503999999999905e+02,-1.216860000000000070e+02,-8.283600000000001273e+01,8.666400000000000148e+01,7.858199999999999363e+01,-1.238759999999999906e+02,9.372280000000000655e+01,4.154979443550110285e-01,2.650403708219528642e-01,-1.383673429489135909e-01,1.455354407429695213e-02,-6.268709540367126132e-02,-1.550465211868286231e+00
6.491740970611572266e+02,4.000000000000000000e+00,6.000000000000000000e+00,-1.799999999999999822e+00,6.491770429611206055e+02,6.491736912727355957e+02,7.869599999999999795e+01,-7.371600000000000819e+01,9.420559999999998979e+01,-4.909199999999999875e+01,-1.511999999999999789e+00,8.786599999999999966e+01,8.131200000000001182e+01,4.418999999999999773e+01,1.141272000000000162e+02,-1.200660000000000025e+02,-8.365800000000000125e+01,8.815520000000000778e+01,7.999800000000000466e+01,-1.269540000000000077e+02,9.508680000000001087e+01,6.114034843444824396e-01,6.253991878032685303e-01,-1.437319564819335982e-01,4.448463022708893516e-02,-7.724019050598143754e-02,-1.625931873321533327e+00
6.522670772075653076e+02,4.000000000000000000e+00,8.000000000000000000e+00,-1.799999999999999822e+00,6.522670631408691406e+02,6.522670631408691406e+02,7.806000000000000227e+01,-7.184999999999999432e+01,9.407000000000000739e+01,-4.836599999999999966e+01,-9.120000000000000329e-01,8.994599999999999795e+01,8.066999999999998749e+01,4.220999999999999375e+01,1.142428000000000026e+02,-1.200840000000000032e+02,-8.604599999999999227e+01,8.722599999999999909e+01,8.164799999999999613e+01,-1.270439999999999969e+02,9.438040000000000873e+01,6.090738117694854958e-01,4.244131958484649303e-01,-1.481950432062149048e-01,2.638172395527363032e-02,-7.735163807868958297e-02,-1.644845752716064702e+00
6.553615300655364990e+02,4.000000000000000000e+00,1.000000000000000000e+01,-1.799999999999999822e+00,6.553593242168426514e+02,6.553593242168426514e+02,8.033400000000000318e+01,-7.201800000000000068e+01,9.377960000000000207e+01,-4.722599999999999909e+01,-2.310000000000000497e+00,8.959680000000000177e+01,8.050200000000000955e+01,4.371000000000000085e+01,1.137976000000000028e+02,-1.190939999999999941e+02,-8.662800000000000011e+01,8.925920000000000698e+01,8.443200000000000216e+01,-1.239899999999999949e+02,9.468999999999999773e+01,9.680791711807250621e-01,1.276948417723178797e-01,-1.215124210715293751e-01,4.228886291384697030e-03,-1.053777161240577742e-01,-1.703404045104980558e+00
6.584583961963653564e+02,4.000000000000000000e+00,1.200000000000000000e+01,-1.799999999999999822e+00,6.584578421115875244e+02,6.584578421115875244e+02,8.182200000000000273e+01,-7.003799999999999670e+01,9.376999999999999602e+01,-4.529399999999999693e+01,-1.986000000000000210e+00,8.792400000000000659e+01,8.071800000000000352e+01,4.451400000000000290e+01,1.120555999999999983e+02,-1.198920000000000101e+02,-8.718600000000000705e+01,9.001400000000001000e+01,8.332200000000000273e+01,-1.200420000000000016e+02,9.356680000000000064e+01,4.749621284008026523e-01,7.882173585891724121e-01,-1.534360629320144775e-01,5.768576800823212170e-02,-7.244086608290672968e-02,-1.733370852470397905e+00
6.615538811683654785e+02,4.000000000000000000e+00,1.400000000000000000e+01,-1.799999999999999822e+00,6.615532600879669189e+02,6.615532600879669189e+02,8.314199999999999591e+01,-7.076399999999999579e+01,9.434999999999999432e+01,-4.678800000000000381e+01,-1.290000000000000036e+00,8.677119999999999322e+01,8.171999999999999886e+01,4.387800000000000011e+01,1.117464000000000084e+02,-1.189800000000000040e+02,-8.796600000000000819e+01,9.119480000000000075e+01,8.298600000000001842e+01,-1.185240000000000009e+02,9.824280000000000257e+01,-4.797260705381631990e-02,1.016755683422088552e+00,-1.359299087524414307e-01,7.849581360816956788e-02,-2.666150249540805844e-02,-1.650881333351135405e+00
6.645444889068603516e+02,4.000000000000000000e+00,1.600000000000000000e+01,-1.799999999999999822e+00,6.645421130657196045e+02,6.645439910888671875e+02,8.515200000000001523e+01,-7.066200000000000614e+01,9.410999999999999943e+01,-4.975200000000000244e+01,1.116000000000000103e+00,8.847560000000001423e+01,8.237999999999999545e+01,4.336800000000000210e+01,1.117852000000000032e+02,-1.197060000000000031e+02,-8.797200000000000841e+01,9.546519999999999584e+01,8.191800000000000637e+01,-1.158659999999999854e+02,9.771959999999999980e+01,4.985955440998077748e-01,1.581603059768676767e+00,-1.458322507143020585e-01,1.188714715838432301e-01,-6.619395211338996443e-02,-1.392086443901062065e+00
6.679515531063079834e+02,6.000000000000000000e+00,0.000000000000000000e+00,-1.799999999999999822e+00,6.679522953033447266e+02,6.679522953033447266e+02,8.553600000000000136e+01,-7.452599999999999625e+01,9.444839999999999236e+01,-5.541000000000000369e+01,-3.360000000000000764e-01,8.560040000000000759e+01,8.283599999999999852e+01,4.206000000000000227e+01,1.147956000000000074e+02,-1.193280000000000030e+02,-8.312999999999999545e+01,8.747760000000000957e+01,8.034000000000000341e+01,-1.221959999999999980e+02,9.096240000000000236e+01,4.473207259178161865e-01,-1.153550243377685636e+00,-9.604534298181534313e-02,-9.240936011075973067e-02,-6.540619045495987827e-02,-1.479492125511169487e+00
6.710386931896209717e+02,6.000000000000000000e+00,2.000000000000000000e+00,-1.799999999999999822e+00,6.710383532047271729e+02,6.710383532047271729e+02,8.267999999999999261e+01,-7.393200000000000216e+01,9.247319999999999141e+01,-5.259600000000000364e+01,-4.260000000000000453e-01,8.570680000000000121e+01,8.129399999999999693e+01,4.255799999999999983e+01,1.131212000000000018e+02,-1.208040000000000020e+02,-8.363400000000001455e+01,8.646240000000000236e+01,7.993800000000000239e+01,-1.216380000000000052e+02,9.280200000000000671e+01,8.680120515823364080e-01,1.244190555810928411e-01,-1.221457731723785411e-01,7.233573161065579363e-03,-1.010115590691566534e-01,-1.609477524757385147e+00
6.740302240848541260e+02,6.000000000000000000e+00,4.000000000000000000e+00,-1.799999999999999822e+00,6.740299398899078369e+02,6.740299398899078369e+02,8.128799999999999670e+01,-7.290600000000000591e+01,9.262760000000000105e+01,-5.278200000000000358e+01,-8.699999999999998845e-01,8.820439999999999259e+01,8.112000000000000455e+01,4.340999999999999659e+01,1.143795999999999964e+02,-1.197540000000000049e+02,-8.625000000000000000e+01,8.403240000000000975e+01,8.092199999999999704e+01,-1.227899999999999920e+02,9.166960000000000264e+01,4.903802824020385698e-01,2.799337410926818759e-01,-1.347744810581207320e-01,1.541382797062397156e-02,-6.792784124612807894e-02,-1.612862238883972177e+00
6.770253000259399414e+02,6.000000000000000000e+00,6.000000000000000000e+00,-1.799999999999999822e+00,6.770276799201965332e+02,6.770276799201965332e+02,8.183400000000000318e+01,-7.365600000000000591e+01,9.153440000000000509e+01,-5.105400000000000205e+01,-1.026000000000000245e+00,8.653920000000000812e+01,8.225399999999999068e+01,4.359600000000000364e+01,1.129559999999999889e+02,-1.200660000000000025e+02,-8.633400000000000318e+01,8.478800000000001091e+01,8.224799999999999045e+01,-1.233420000000000130e+02,9.289840000000000941e+01,4.762937057018280518e-01,5.136280739307403920e-01,-1.488201439380645863e-01,3.529494404792785089e-02,-7.208749920129775557e-02,-1.719796581268310698e+00
6.800207002162933350e+02,6.000000000000000000e+00,8.000000000000000000e+00,-1.799999999999999822e+00,6.800215711593627930e+02,6.800215711593627930e+02,8.034600000000000364e+01,-7.143000000000000682e+01,9.198040000000000305e+01,-4.916400000000000148e+01,-7.980000000000000426e-01,8.868760000000000332e+01,8.229600000000000648e+01,4.479599999999999227e+01,1.110876000000000090e+02,-1.201020000000000039e+02,-8.786400000000000432e+01,8.493200000000001637e+01,8.340600000000000591e+01,-1.228319999999999936e+02,9.317879999999999541e+01,6.673597121238707963e-01,4.923698329925537132e-01,-1.327411061525344826e-01,3.446804650127888170e-02,-8.316551595926285900e-02,-1.770235853195190501e+00
6.831193399429321289e+02,6.000000000000000000e+00,1.000000000000000000e+01,-1.799999999999999822e+00,6.831197769641876221e+02,6.831197769641876221e+02,8.369999999999998863e+01,-7.118399999999999750e+01,9.160159999999999059e+01,-4.832399999999999807e+01,5.880000000000000782e-01,8.772039999999999793e+01,8.177400000000000091e+01,4.446000000000000085e+01,1.111448000000000036e+02,-1.189680000000000177e+02,-8.726400000000001000e+01,8.658840000000000714e+01,8.614199999999999591e+01,-1.218599999999999852e+02,9.314160000000001105e+01,2.061535286903381503e-01,2.946055132150650069e-01,-1.326086038351058927e-01,1.868519257754087254e-02,-4.846552520990371482e-02,-1.827624139785766655e+00
6.862097830772399902e+02,6.000000000000000000e+00,1.200000000000000000e+01,-1.799999999999999822e+00,6.862098581790924072e+02,6.862098581790924072e+02,8.374799999999999045e+01,-7.161000000000001364e+01,9.105960000000000321e+01,-4.771800000000000352e+01,2.399999999999984091e-02,8.639400000000000546e+01,8.153400000000000603e+01,4.336800000000000210e+01,1.102463999999999942e+02,-1.195199999999999960e+02,-8.851800000000000068e+01,8.849480000000001212e+01,8.621399999999999864e+01,-1.171200000000000045e+02,9.529960000000001230e+01,2.951779091358184837e-01,7.675792098045348677e-01,-1.411622411012649625e-01,5.979429081082344305e-02,-5.433135122060775424e-02,-1.790352239608764551e+00
6.893023760318756104e+02,6.000000000000000000e+00,1.400000000000000000e+01,-1.799999999999999822e+00,6.893031620979309082e+02,6.893031620979309082e+02,8.637000000000000455e+01,-7.138200000000000500e+01,9.083679999999999666e+01,-4.935599999999999454e+01,-7.680000000000000160e-01,8.411840000000000828e+01,8.360999999999999943e+01,4.414799999999999613e+01,1.089779999999999944e+02,-1.178100000000000023e+02,-8.818800000000000239e+01,9.109960000000000946e+01,8.526599999999999113e+01,-1.156140000000000043e+02,9.577400000000000091e+01,4.353689682483673495e-01,1.059180946350097630e+00,-1.457410949468612715e-01,8.115079104900360663e-02,-6.320213943719864280e-02,-1.664479832649230939e+00
6.922962579727172852e+02,6.000000000000000000e+00,1.600000000000000000e+01,-1.799999999999999822e+00,6.922968859672546387e+02,6.922968859672546387e+02,8.923799999999999955e+01,-7.106399999999999295e+01,9.075000000000000000e+01,-5.096999999999999886e+01,4.530000000000000249e+00,8.830160000000000764e+01,8.264400000000000546e+01,4.420199999999999818e+01,1.080868000000000109e+02,-1.187040000000000077e+02,-9.016200000000000614e+01,9.174719999999999231e+01,8.590200000000000102e+01,-1.153020000000000067e+02,9.742000000000000171e+01,4.598220944404601829e-01,1.469001059532165421e+00,-1.594685453176498402e-01,1.135580977797508301e-01,-5.924350410699844027e-02,-1.483468995094299414e+00
6.956993350982666016e+02,8.000000000000000000e+00,0.000000000000000000e+00,-1.799999999999999822e+00,6.957010989189147949e+02,6.957010989189147949e+02,8.710800000000000409e+01,-7.463400000000001455e+01,9.117600000000000193e+01,-5.693399999999999750e+01,6.659999999999999254e-01,8.347079999999999700e+01,8.283000000000001251e+01,4.207800000000000296e+01,1.133716000000000008e+02,-1.180380000000000109e+02,-8.600400000000000489e+01,8.463200000000000500e+01,8.272200000000000841e+01,-1.214399999999999977e+02,9.172800000000000864e+01,3.705125761032104226e-01,-1.175371007919311594e+00,-1.120852208137512185e-01,-9.488853991031646895e-02,-5.867237970232963562e-02,-1.499211158752441486e+00
6.987925801277160645e+02,8.000000000000000000e+00,2.000000000000000000e+00,-1.799999999999999822e+00,6.987893450260162354e+02,6.987920670509338379e+02,8.456399999999999295e+01,-7.404599999999999227e+01,8.982120000000000459e+01,-5.488799999999999812e+01,2.339999999999999858e-01,8.259000000000000341e+01,8.226599999999999113e+01,4.274399999999999977e+01,1.128984000000000094e+02,-1.182960000000000065e+02,-8.682599999999999341e+01,8.350960000000000605e+01,8.284199999999999875e+01,-1.203060000000000116e+02,9.249320000000000164e+01,4.018038082122802890e-01,9.766553342342377403e-03,-1.322878521680831976e-01,-5.698156231082975899e-03,-6.284873843193053422e-02,-1.694287080764770526e+00
7.018885319232940674e+02,8.000000000000000000e+00,4.000000000000000000e+00,-1.799999999999999822e+00,7.018890070915222168e+02,7.018890070915222168e+02,8.589600000000000080e+01,-7.247400000000000375e+01,9.030360000000000298e+01,-5.328600000000000136e+01,1.229999999999999982e+00,8.419599999999999795e+01,8.200200000000000955e+01,4.378199999999999648e+01,1.123264000000000067e+02,-1.180620000000000118e+02,-8.759999999999999432e+01,8.295720000000000027e+01,8.255400000000000205e+01,-1.215060000000000002e+02,9.212399999999999523e+01,7.710928702354431508e-01,2.939836633205413774e-01,-1.311095947027206554e-01,2.026724755764007513e-02,-9.187232524156571656e-02,-1.782774147987365776e+00
7.049826450347900391e+02,8.000000000000000000e+00,6.000000000000000000e+00,-1.799999999999999822e+00,7.049806761741638184e+02,7.049831869602203369e+02,8.487600000000000477e+01,-7.126800000000000068e+01,8.834000000000000341e+01,-5.308800000000000807e+01,1.002000000000000002e+00,8.507800000000000296e+01,8.019599999999999795e+01,4.451999999999999602e+01,1.116872000000000043e+02,-1.177920000000000016e+02,-8.770199999999999818e+01,8.425399999999999068e+01,8.316599999999999682e+01,-1.210679999999999978e+02,9.166040000000000987e+01,5.251582777500153343e-01,5.639783239364624112e-01,-1.323402947187423684e-01,4.155087813735008212e-02,-7.154751747846603560e-02,-1.770068712234496910e+00
7.079798531532287598e+02,8.000000000000000000e+00,8.000000000000000000e+00,-1.799999999999999822e+00,7.079782919883728027e+02,7.079782919883728027e+02,8.292000000000001592e+01,-6.848400000000000887e+01,9.056600000000000250e+01,-5.157600000000000051e+01,1.038000000000000034e+00,8.589000000000000057e+01,8.159999999999999432e+01,4.575600000000000023e+01,1.100324000000000098e+02,-1.163580000000000041e+02,-8.827199999999999136e+01,8.503880000000000905e+01,8.473199999999999932e+01,-1.197180000000000035e+02,9.277400000000000091e+01,4.617807877063750954e-01,5.551269173622132014e-01,-1.414481574296951316e-01,4.306421771645546626e-02,-6.337579071521759477e-02,-1.680170874595642072e+00
7.109742939472198486e+02,8.000000000000000000e+00,1.000000000000000000e+01,-1.799999999999999822e+00,7.109728760719299316e+02,7.109728760719299316e+02,8.241600000000001103e+01,-7.038599999999999568e+01,8.986799999999999500e+01,-5.082000000000000739e+01,1.098000000000000087e+00,8.684960000000000946e+01,8.282400000000001228e+01,4.603199999999999648e+01,1.109428000000000054e+02,-1.177560000000000002e+02,-8.893200000000001637e+01,8.516400000000000148e+01,8.585400000000001342e+01,-1.187580000000000098e+02,9.334440000000000737e+01,3.451050496101379372e-01,9.562381252646445784e-02,-1.252558276057243458e-01,3.127192019019275730e-03,-5.508585542440414679e-02,-1.700077395439147931e+00
